Community,General habitat,Description,Consumer,Resource,D,Cmass,Rmass,Log10Cmass,Log10Rmass,Log10CRBR,Source
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Marpissa radiata (Grube 1859),Tibellus sp,3,0.00000418,0.0000046,-5.378823718,-5.337242168,0.04158155,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Micrommata virescens (Clerck 1757),Chartoscirta cincta (Herrich-Schffer),2,0.0000134,0.00000159,-4.872895202,-5.798602876,-0.925707674,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Micrommata virescens (Clerck 1757),Culex sp,2,0.0000134,0.00000025,-4.872895202,-6.602059991,-1.72916479,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Micrommata virescens (Clerck 1757),Evarcha sp,2,0.0000134,0.0000011,-4.872895202,-5.958607315,-1.085712113,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Micrommata virescens (Clerck 1757),Herina parva (Loew),2,0.0000134,0.000000495,-4.872895202,-6.305394801,-1.432499599,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Micrommata virescens (Clerck 1757),Limonia sp,2,0.0000134,0.0000001,-4.872895202,-7,-2.127104798,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Micrommata virescens (Clerck 1757),Muscidae copro,2,0.0000134,0.00000045,-4.872895202,-6.346787486,-1.473892285,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Micrommata virescens (Clerck 1757),Muscidae flor,2,0.0000134,0.00000045,-4.872895202,-6.346787486,-1.473892285,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Micrommata virescens (Clerck 1757),Tetramorium sp,2,0.0000134,0.0000007,-4.872895202,-6.15490196,-1.282006758,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Natrix natrix,Anguis fragilis,2,0.1,0.02,-1,-1.698970004,-0.698970004,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Natrix natrix,Lacerta agilis,2,0.1,0.01,-1,-2,-1,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Natrix natrix,Microtus agrestis,2,0.1,0.035,-1,-1.455931956,-0.455931956,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Neon valentulus Falconer 1912,Bryaxis sp,2,0.000000121,0.000000043,-6.91721463,-7.366531544,-0.449316915,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Neon valentulus Falconer 1912,Chaetarthria seminulum (Herbst),2,0.000000121,0.0000001,-6.91721463,-7,-0.08278537,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Neon valentulus Falconer 1912,Edaphus blhweissi (Scheerp.),2,0.000000121,2.74E-08,-6.91721463,-7.562249437,-0.645034807,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Nestus carbonarius (Gyll.),Anisus leucostoma (Millet),2,0.0000003,0.0000054,-6.522878745,-5.26760624,1.255272505,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Nestus carbonarius (Gyll.),Antistea elegans (Blackwall 1841),2,0.0000003,0.000000373,-6.522878745,-6.428291168,0.094587577,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Nestus carbonarius (Gyll.),Antistea elegans (Blackwall 1841),2,0.0000003,0.000000373,-6.522878745,-6.428291168,0.094587577,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Nestus carbonarius (Gyll.),Bryaxis sp,2,0.0000003,0.000000043,-6.522878745,-7.366531544,-0.843652799,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Nestus carbonarius (Gyll.),Chaetarthria seminulum (Herbst),2,0.0000003,0.0000001,-6.522878745,-7,-0.477121255,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Nestus carbonarius (Gyll.),Chartoscirta cincta (Herrich-Schffer),2,0.0000003,0.00000159,-6.522878745,-5.798602876,0.72427587,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Nestus carbonarius (Gyll.),Cicadina,2,0.0000003,7.93E-08,-6.522878745,-7.100726813,-0.577848067,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Nestus carbonarius (Gyll.),Edaphus blhweissi (Scheerp.),2,0.0000003,2.74E-08,-6.522878745,-7.562249437,-1.039370692,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Nestus carbonarius (Gyll.),Euaesthetus ruficapillus (Boisd.),2,0.0000003,0.000000097,-6.522878745,-7.013228266,-0.49034952,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Nestus carbonarius (Gyll.),Euconulus alderi (Gray),2,0.0000003,0.0000016,-6.522878745,-5.795880017,0.726998728,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Nestus carbonarius (Gyll.),Gongylidiellum murcidum Simon 1884,2,0.0000003,0.0000001,-6.522878745,-7,-0.477121255,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Nestus carbonarius (Gyll.),Hebrus pusillus (Fallen),2,0.0000003,0.00000156,-6.522878745,-5.806875402,0.716003344,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Nestus carbonarius (Gyll.),Hebrus ruficeps (Thomson),2,0.0000003,0.00000156,-6.522878745,-5.806875402,0.716003344,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Nestus carbonarius (Gyll.),Lesteva sicula (Er.),2,0.0000003,0.0000005,-6.522878745,-6.301029996,0.22184875,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Nestus carbonarius (Gyll.),Ligidium hypnorum (Cuvier),2,0.0000003,0.00000219,-6.522878745,-5.659555885,0.86332286,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Nestus carbonarius (Gyll.),Neon valentulus Falconer 1912,2,0.0000003,0.000000121,-6.522878745,-6.91721463,-0.394335884,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Nestus carbonarius (Gyll.),Oxyloma elegans (Risso),2,0.0000003,0.0000028,-6.522878745,-5.552841969,0.970036777,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Nestus carbonarius (Gyll.),Ozyptila sp,2,0.0000003,0.00000132,-6.522878745,-5.879426069,0.643452676,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Nestus carbonarius (Gyll.),Pardosa sp,2,0.0000003,0.000000281,-6.522878745,-6.55129368,-0.028414935,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Nestus carbonarius (Gyll.),Pirata sp,2,0.0000003,0.000000667,-6.522878745,-6.175874166,0.347004579,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Nestus carbonarius (Gyll.),Robertus sp,2,0.0000003,0.00000045,-6.522878745,-6.346787486,0.176091259,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Nestus carbonarius (Gyll.),Vertigo antivertigo (Draparnaud),2,0.0000003,0.000000667,-6.522878745,-6.175874166,0.347004579,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Nestus carbonarius (Gyll.),Vertigo moulinsiana (Dupuy),2,0.0000003,0.000000675,-6.522878745,-6.170696227,0.352182518,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Nestus carbonarius (Gyll.),Zelotes sp,2,0.0000003,0.00000937,-6.522878745,-5.028260409,1.494618336,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Nestus carbonarius (Gyll.),Zora sp,2,0.0000003,8.28E-08,-6.522878745,-7.081969663,-0.559090918,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Orthetrum cancellatum (L.),Anthocomus coccineus (Schall.),3,0.0000793,0.00000318,-4.100726813,-5.49757288,-1.396846067,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Orthetrum cancellatum (L.),Chrysops relictus (Meigen),3,0.0000793,0.00000605,-4.100726813,-5.218244625,-1.117517813,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Orthetrum cancellatum (L.),Cloeon simile (Eaton),3,0.0000793,0.0000012,-4.100726813,-5.920818754,-1.820091941,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Orthetrum cancellatum (L.),Culex sp,3,0.0000793,0.00000025,-4.100726813,-6.602059991,-2.501333179,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Orthetrum cancellatum (L.),Dolichovespula sylvestris (Scopoli),3,0.0000793,0.0000231,-4.100726813,-4.63638802,-0.535661207,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Orthetrum cancellatum (L.),Haematopota sp,3,0.0000793,0.0000093,-4.100726813,-5.031517051,-0.930790239,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Orthetrum cancellatum (L.),Herina parva (Loew),3,0.0000793,0.000000495,-4.100726813,-6.305394801,-2.204667988,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Orthetrum cancellatum (L.),Ilione albiseta (Scopoli),3,0.0000793,0.000006,-4.100726813,-5.22184875,-1.121121937,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Orthetrum cancellatum (L.),Limonia sp,3,0.0000793,0.0000001,-4.100726813,-7,-2.899273187,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Orthetrum cancellatum (L.),Muscidae copro,3,0.0000793,0.00000045,-4.100726813,-6.346787486,-2.246060674,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Orthetrum cancellatum (L.),Muscidae flor,3,0.0000793,0.00000045,-4.100726813,-6.346787486,-2.246060674,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Orthetrum cancellatum (L.),Ootetrastichus sp,3,0.0000793,0.00000008,-4.100726813,-7.096910013,-2.9961832,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Orthetrum cancellatum (L.),Psacadina zernyi (Mayer),3,0.0000793,0.0000023,-4.100726813,-5.638272164,-1.537545351,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Ozyptila sp,Acupalpus flavicollis,2,0.00000132,0.0000007,-5.879426069,-6.15490196,-0.275475891,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Ozyptila sp,Anthocomus coccineus (Schall.),2,0.00000132,0.00000318,-5.879426069,-5.49757288,0.381853189,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Ozyptila sp,Chartoscirta cincta (Herrich-Schffer),2,0.00000132,0.00000159,-5.879426069,-5.798602876,0.080823193,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Ozyptila sp,Cicadina,2,0.00000132,7.93E-08,-5.879426069,-7.100726813,-1.221300744,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Ozyptila sp,Clubiona sp,2,0.00000132,0.000000257,-5.879426069,-6.590066877,-0.710640808,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Ozyptila sp,Clubiona subtilis L. Koch 1867,2,0.00000132,0.000000227,-5.879426069,-6.643974143,-0.764548074,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Ozyptila sp,Culex sp,2,0.00000132,0.00000025,-5.879426069,-6.602059991,-0.722633923,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Ozyptila sp,Dryops auriculatus (Geoffr.),2,0.00000132,0.00000169,-5.879426069,-5.772113295,0.107312773,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Ozyptila sp,Dryops sp,2,0.00000132,0.00000185,-5.879426069,-5.732828272,0.146597797,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Ozyptila sp,Euaesthetus ruficapillus (Boisd.),2,0.00000132,0.000000097,-5.879426069,-7.013228266,-1.133802197,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Ozyptila sp,Evarcha arcuata (Clerck 1757),2,0.00000132,0.000005,-5.879426069,-5.301029996,0.578396073,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Ozyptila sp,Evarcha sp,2,0.00000132,0.0000011,-5.879426069,-5.958607315,-0.079181246,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Ozyptila sp,Hebrus pusillus (Fallen),2,0.00000132,0.00000156,-5.879426069,-5.806875402,0.072550667,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Ozyptila sp,Hebrus ruficeps (Thomson),2,0.00000132,0.00000156,-5.879426069,-5.806875402,0.072550667,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Ozyptila sp,Herina parva (Loew),2,0.00000132,0.000000495,-5.879426069,-6.305394801,-0.425968732,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Ozyptila sp,Lesteva sicula (Er.),2,0.00000132,0.0000005,-5.879426069,-6.301029996,-0.421603927,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Ozyptila sp,Ligidium hypnorum (Cuvier),2,0.00000132,0.00000219,-5.879426069,-5.659555885,0.219870184,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Ozyptila sp,Limonia sp,2,0.00000132,0.0000001,-5.879426069,-7,-1.120573931,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Ozyptila sp,Muscidae copro,2,0.00000132,0.00000045,-5.879426069,-6.346787486,-0.467361417,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Ozyptila sp,Muscidae flor,2,0.00000132,0.00000045,-5.879426069,-6.346787486,-0.467361417,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Ozyptila sp,Neon valentulus Falconer 1912,2,0.00000132,0.000000121,-5.879426069,-6.91721463,-1.037788561,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Ozyptila sp,Nestus carbonarius (Gyll.),2,0.00000132,0.0000003,-5.879426069,-6.522878745,-0.643452676,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Ozyptila sp,Ozyptila sp,2,0.00000132,0.00000132,-5.879426069,-5.879426069,0,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Ozyptila sp,Philaenus spumarius (L.),2,0.00000132,0.0000024,-5.879426069,-5.619788758,0.259637311,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Ozyptila sp,Tetramorium sp,2,0.00000132,0.0000007,-5.879426069,-6.15490196,-0.275475891,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Ozyptila sp,Zelotes sp,2,0.00000132,0.00000937,-5.879426069,-5.028260409,0.85116566,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Ozyptila sp,Zora sp,2,0.00000132,8.28E-08,-5.879426069,-7.081969663,-1.202543594,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Paederus riparius (L.),Acupalpus flavicollis,2,0.0000028,0.0000007,-5.552841969,-6.15490196,-0.602059991,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Paederus riparius (L.),Anisus leucostoma (Millet),2,0.0000028,0.0000054,-5.552841969,-5.26760624,0.285235728,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Paederus riparius (L.),Antistea elegans (Blackwall 1841),2,0.0000028,0.000000373,-5.552841969,-6.428291168,-0.8754492,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Paederus riparius (L.),Chartoscirta cincta (Herrich-Schffer),2,0.0000028,0.00000159,-5.552841969,-5.798602876,-0.245760907,{Cattin  2004 #5247;Brose  2005 #2437}
Grand Cariaie marsh,Terrestrial,Marsh dominated by Cladietum marisci  Lake Neuchtel  Switzerland,Paederus riparius (L.),Dryops auriculatus (Geoffr.),2,0.0000028,0.00000169,-5.552841969,-5.772113295,-0.219271327,{Cattin  2004 #5247;Brose  2005 #2437}
